Produto,Categoria do Produto,Preço,Frete,Data da Compra,Vendedor,Local da compra,Avaliação da compra,Tipo de pagamento,Quantidade de parcelas,lat,lon
Cadeira de escritório,moveis,662.01,36.6491562532,09/03/2023,Rafael Costa,RJ,2,boleto,1,-22.25,-42.66
Carrinho controle remoto,brinquedos,109.94,3.4384133225,08/04/2021,Thiago Silva,SP,5,cupom,1,-22.19,-48.79
Geladeira,eletrodomesticos,2316.48,120.9300301594,12/09/2021,Mariana Ferreira,PE,4,cartao_credito,9,-8.38,-37.86
Mesa de centro,moveis,156.24,5.9037490334,19/06/2021,Lucas Oliveira,SP,5,cartao_credito,1,-22.19,-48.79
Tablet ABXY,eletronicos,1849.15,99.1486866609,13/01/2022,João Souza,SP,5,boleto,1,-22.19,-48.79
Headset,eletronicos,199.6,10.9168763348,15/12/2021,Beatriz Moraes,RJ,5,cartao_credito,4,-22.25,-42.66
Dinossauro Rex,brinquedos,25.09,9.134018128,26/09/2020,Lucas Oliveira,RJ,5,cartao_credito,4,-22.25,-42.66
Xadrez de madeira,brinquedos,33.17,2.2973072364,18/05/2022,Juliana Costa,PE,4,boleto,1,-8.38,-37.86
Dinossauro Rex,brinquedos,18.16,0.0,16/04/2022,Felipe Santos,SP,3,cartao_credito,4,-22.19,-48.79
Dashboards com Power BI,livros,45.5,0.0,20/04/2021,Larissa Alves,SC,5,cupom,1,-27.45,-50.95
Violão,instrumentos musicais,401.26,21.6490137567,07/08/2020,Bruno Rodrigues,MG,1,boleto,1,-18.1,-44.38
Modelagem preditiva,livros,108.34,6.0519049783,31/05/2021,Pedro Gomes,RS,4,boleto,1,-30.17,-53.5
Jogo de panelas,utilidades domesticas,148.03,5.4665912324,07/02/2022,Juliana Costa,SP,5,cartao_credito,4,-22.19,-48.79
Modelagem preditiva,livros,87.61,7.8287852565,12/08/2022,Camila Ribeiro,SP,5,cartao_credito,1,-22.19,-48.79
Dashboards com Power BI,livros,50.49,11.7828269707,13/07/2020,Juliana Costa,SP,4,cartao_credito,1,-22.19,-48.79
Bola de vôlei,esporte e lazer,71.72,4.3499787624,02/06/2022,Beatriz Moraes,RS,1,cartao_credito,3,-30.17,-53.5
Faqueiro,utilidades domesticas,43.2,2.8265350265,27/08/2020,Thiago Silva,SP,5,boleto,1,-22.19,-48.79
Geladeira,eletrodomesticos,3093.46,169.1974773353,24/10/2020,Beatriz Moraes,MG,5,cartao_credito,1,-18.1,-44.38
Cama box,moveis,904.32,49.5514347869,18/01/2021,Mariana Ferreira,BA,2,cartao_credito,1,-13.29,-41.71
Blocos de montar,brinquedos,44.23,0.0,20/02/2020,Beatriz Moraes,MG,5,cupom,1,-18.1,-44.38
Carrinho controle remoto,brinquedos,101.22,2.9740995558,31/07/2020,Bianca Santos,BA,4,cartao_credito,10,-13.29,-41.71
Lavadora de roupas,eletrodomesticos,1723.37,92.2953724325,11/11/2022,Felipe Santos,RS,5,boleto,1,-30.17,-53.5
Assistente virtual,eletronicos,259.71,11.4132152539,06/03/2022,Thiago Silva,SP,5,boleto,1,-22.19,-48.79
Panela de pressão,utilidades domesticas,126.46,7.0223913695,24/09/2021,Pedro Gomes,SP,4,cartao_credito,1,-22.19,-48.79
Guitarra,instrumentos musicais,1166.8,65.2924061173,17/08/2020,Pedro Gomes,RS,4,cartao_credito,1,-30.17,-53.5
Headset,eletronicos,304.89,16.7655797929,29/10/2020,Pedro Gomes,SP,5,cartao_credito,1,-22.19,-48.79
Dinossauro Rex,brinquedos,20.03,1.5928022312,11/09/2022,Mariana Ferreira,RJ,3,cartao_credito,1,-22.25,-42.66
Smart TV,eletronicos,2134.19,114.17030152,29/07/2021,Beatriz Moraes,SP,5,cartao_credito,1,-22.19,-48.79
Blocos de montar,brinquedos,47.2,0.0,04/02/2021,Rafael Costa,RJ,1,cartao_credito,1,-22.25,-42.66
Celular ABXY,eletronicos,1565.97,80.9676304965,24/07/2022,Lucas Oliveira,SP,5,boleto,1,-22.19,-48.79
Copo térmico,esporte e lazer,50.43,3.5736609612,22/01/2020,Larissa Alves,SP,1,cartao_credito,1,-22.19,-48.79
Cômoda,moveis,383.91,18.0264916101,27/03/2020,Felipe Santos,SP,5,boleto,1,-22.19,-48.79
Tablet ABXY,eletronicos,1447.21,77.3483555203,14/01/2023,Isabella Pereira,SP,4,cartao_credito,1,-22.19,-48.79
Celular ABXY,eletronicos,1035.21,52.7062572368,25/05/2022,Lucas Oliveira,SP,5,cartao_credito,2,-22.19,-48.79
Guitarra,instrumentos musicais,1083.42,58.6287034674,28/04/2021,Bruno Rodrigues,SP,3,cartao_credito,2,-22.19,-48.79
Sofá retrátil,moveis,859.96,46.4772950437,15/11/2020,Bruno Rodrigues,CE,5,boleto,1,-5.2,-39.53
Cama box,moveis,427.43,29.1389759832,26/12/2020,Isabella Pereira,SP,5,boleto,1,-22.19,-48.79
Cubo mágico 8x8,brinquedos,15.93,1.5352367267,10/03/2023,Larissa Alves,SP,5,cartao_credito,2,-22.19,-48.79
Bola de basquete,esporte e lazer,66.38,1.1189743685,25/01/2020,Juliana Costa,SP,5,boleto,1,-22.19,-48.79
Jogo de copos,utilidades domesticas,56.4,3.5342348512,19/01/2020,Bianca Santos,RS,5,cartao_credito,3,-30.17,-53.5
Lava louças,eletrodomesticos,1765.66,91.6005222483,13/04/2021,Bruno Rodrigues,MG,3,cartao_credito,1,-18.1,-44.38
Celular Plus X42,eletronicos,2571.0,134.4824544605,21/03/2021,Mariana Ferreira,RJ,4,boleto,1,-22.25,-42.66
Sofá retrátil,moveis,920.91,49.5667915561,11/08/2021,Bruno Rodrigues,RJ,5,cartao_credito,3,-22.25,-42.66
Ciência de dados com python,livros,75.31,1.5944700035,08/06/2022,João Souza,MG,5,cartao_debito,1,-18.1,-44.38
Violão,instrumentos musicais,561.55,27.4852871973,15/01/2020,Felipe Santos,MG,5,cartao_credito,8,-18.1,-44.38
Modelagem preditiva,livros,69.9,4.0050906213,13/08/2022,Isabella Pereira,BA,5,boleto,1,-13.29,-41.71
Boneca bebê,brinquedos,75.8,1.6205610294,20/08/2022,Juliana Costa,SP,3,cartao_credito,1,-22.19,-48.79
Impressora,eletronicos,478.22,23.0482153876,13/08/2020,Thiago Silva,RS,5,boleto,1,-30.17,-53.5
Guitarra,instrumentos musicais,1236.14,66.3470011814,28/12/2020,Pedro Gomes,SP,1,cartao_credito,4,-22.19,-48.79
Boneca bebê,brinquedos,53.9,0.0,23/01/2021,Bianca Santos,MG,3,cartao_credito,1,-18.1,-44.38
Copo térmico,esporte e lazer,88.54,7.8783049587,23/09/2021,Felipe Santos,GO,3,cartao_credito,4,-15.98,-49.86
Guitarra,instrumentos musicais,991.92,50.4011949706,21/09/2022,Mariana Ferreira,PE,4,cartao_credito,2,-8.38,-37.86
Cama king,moveis,580.46,28.4921878084,22/09/2022,Camila Ribeiro,RJ,5,cartao_credito,10,-22.25,-42.66
Cubo mágico 8x8,brinquedos,13.06,1.3824178608,17/09/2022,Lucas Oliveira,DF,3,cartao_credito,1,-15.83,-47.86
Lava louças,eletrodomesticos,1304.13,69.9721036756,22/09/2020,Bruno Rodrigues,SP,5,boleto,1,-22.19,-48.79
Cadeira de escritório,moveis,481.5,26.3254386042,09/11/2021,Juliana Costa,SP,5,cartao_credito,1,-22.19,-48.79
Pandeiro,instrumentos musicais,85.05,4.8174334475,24/10/2022,Bianca Santos,SP,5,boleto,1,-22.19,-48.79
Boneca bebê,brinquedos,78.7,5.1303860708,15/05/2022,Larissa Alves,MG,5,cartao_credito,1,-18.1,-44.38
Faqueiro,utilidades domesticas,44.3,2.8899462528,02/02/2023,Bruno Rodrigues,SP,5,cartao_credito,1,-22.19,-48.79
Guarda roupas,moveis,687.13,34.172044402,14/04/2020,Felipe Santos,MG,5,boleto,1,-18.1,-44.38
Corda de pular,esporte e lazer,22.69,0.0,26/06/2020,Felipe Santos,SP,5,cartao_credito,2,-22.19,-48.79
Mesa de jantar,moveis,251.18,15.0273737014,05/08/2021,Bruno Rodrigues,RJ,1,boleto,1,-22.25,-42.66
Micro-ondas,eletrodomesticos,934.04,51.3876143829,19/04/2021,Isabella Pereira,RJ,5,boleto,1,-22.25,-42.66
Bola de basquete,esporte e lazer,87.56,2.2467456506,24/09/2020,Pedro Gomes,RS,2,boleto,1,-30.17,-53.5
Mesa de jantar,moveis,266.12,15.0585045786,15/10/2021,Camila Ribeiro,RJ,5,boleto,1,-22.25,-42.66
Lava louças,eletrodomesticos,1545.66,82.5848709395,29/08/2020,Lucas Oliveira,SP,5,cartao_debito,1,-22.19,-48.79
Assistente virtual,eletronicos,166.75,9.1620617574,13/05/2022,Isabella Pereira,RJ,3,cartao_credito,8,-22.25,-42.66
Mesa de jantar,moveis,292.82,21.8337194659,22/07/2020,Bruno Rodrigues,GO,3,cartao_credito,1,-15.98,-49.86
Assistente virtual,eletronicos,382.79,17.9668549795,02/05/2022,Larissa Alves,SC,4,cartao_credito,1,-27.45,-50.95
Iniciando em programação,livros,78.85,4.8855374379,30/11/2022,Camila Ribeiro,PR,5,cartao_credito,2,-24.89,-51.55
Blocos de montar,brinquedos,33.04,2.2903851275,03/08/2020,Bianca Santos,ES,5,cartao_credito,2,-19.19,-40.34
Cômoda,moveis,378.12,20.4168783711,09/09/2021,Beatriz Moraes,MG,4,cartao_credito,3,-18.1,-44.38
Lava louças,eletrodomesticos,1445.12,77.4793970208,03/11/2020,Beatriz Moraes,SP,5,cartao_credito,3,-22.19,-48.79
Lavadora de roupas,eletrodomesticos,2013.51,104.7977891155,12/02/2023,Juliana Costa,SP,4,cupom,1,-22.19,-48.79
Panela de pressão,utilidades domesticas,125.33,4.2578845232,26/08/2020,Beatriz Moraes,SP,4,cartao_credito,5,-22.19,-48.79
Micro-ondas,eletrodomesticos,608.17,32.6719996913,22/03/2023,Isabella Pereira,SC,5,cartao_credito,2,-27.45,-50.95
Cubo mágico 8x8,brinquedos,15.56,1.111649098,14/03/2020,Bianca Santos,SP,1,cartao_credito,1,-22.19,-48.79
Xadrez de madeira,brinquedos,25.33,2.2371614721,19/03/2020,Bruno Rodrigues,RS,4,cartao_credito,2,-30.17,-53.5
Jogo de copos,utilidades domesticas,40.56,0.0,17/09/2021,Bianca Santos,BA,5,cartao_credito,3,-13.29,-41.71
Copo térmico,esporte e lazer,72.03,5.2344961512,01/06/2022,Felipe Santos,CE,5,cartao_credito,8,-5.2,-39.53
Assistente virtual,eletronicos,156.02,5.8920346952,31/01/2020,Thiago Silva,SP,5,cartao_credito,5,-22.19,-48.79
Cadeira de escritório,moveis,639.1,31.6145913956,22/12/2022,Lucas Oliveira,PA,5,cupom,1,-3.79,-52.48
Boneca bebê,brinquedos,72.55,4.1518460525,10/04/2022,Isabella Pereira,DF,5,cartao_credito,6,-15.83,-47.86
Cama king,moveis,709.95,35.3871407502,06/03/2021,Rafael Costa,SP,3,cartao_credito,3,-22.19,-48.79
Headset,eletronicos,144.65,5.2866164008,19/06/2022,Larissa Alves,RJ,4,cartao_debito,1,-22.25,-42.66
Secadora de roupas,eletrodomesticos,845.49,42.6042379911,05/02/2023,Camila Ribeiro,RS,5,boleto,1,-30.17,-53.5
Dinossauro Rex,brinquedos,20.52,1.3757541763,24/06/2020,Lucas Oliveira,SP,5,cartao_credito,1,-22.19,-48.79
Bicicleta,esporte e lazer,587.55,37.527205299,15/11/2020,Beatriz Moraes,ES,4,cartao_credito,1,-19.19,-40.34
Mochila,esporte e lazer,120.68,6.7089728546,19/05/2021,Beatriz Moraes,SP,5,cartao_credito,1,-22.19,-48.79
Jogo de copos,utilidades domesticas,48.19,0.0,29/01/2020,Bruno Rodrigues,MG,5,cupom,1,-18.1,-44.38
Dashboards com Power BI,livros,58.9,3.4193737137,28/05/2022,Juliana Costa,MG,4,boleto,1,-18.1,-44.38
Corda de pular,esporte e lazer,11.52,0.0,12/12/2021,João Souza,RN,3,cartao_credito,6,-5.81,-36.59
Cubo mágico 8x8,brinquedos,19.17,1.9091600039,22/04/2021,Thiago Silva,RJ,5,cartao_credito,1,-22.25,-42.66
Panela de pressão,utilidades domesticas,96.43,2.719046466,11/12/2021,Larissa Alves,SP,5,cartao_credito,1,-22.19,-48.79
Ciência de dados com python,livros,62.49,0.0,30/08/2022,Isabella Pereira,RJ,1,cartao_credito,2,-22.25,-42.66
Cama box,moveis,644.88,31.922359007,01/08/2021,Larissa Alves,TO,3,cartao_credito,5,-9.46,-48.26
Celular Plus X42,eletronicos,3056.82,163.6548840264,14/12/2020,Isabella Pereira,SP,3,cupom,1,-22.19,-48.79
Sofá retrátil,moveis,888.09,51.7681594786,01/01/2023,Rafael Costa,SP,4,cartao_credito,20,-22.19,-48.79
Bicicleta,esporte e lazer,807.24,40.5675405626,09/12/2021,Pedro Gomes,DF,5,cartao_credito,1,-15.83,-47.86
Smart TV,eletronicos,1890.32,100.936979063,28/10/2020,Felipe Santos,RJ,1,boleto,1,-22.25,-42.66
Cadeira de escritório,moveis,517.44,25.136562398,11/08/2022,Lucas Oliveira,SP,4,cartao_credito,1,-22.19,-48.79
Copo térmico,esporte e lazer,72.71,5.2707041055,20/03/2021,Juliana Costa,SP,1,cartao_credito,8,-22.19,-48.79
Iniciando em programação,livros,64.22,4.3079369753,01/11/2020,Thiago Silva,CE,1,boleto,1,-5.2,-39.53
Jogo de panelas,utilidades domesticas,171.76,6.730142343,12/11/2021,Lucas Oliveira,SP,5,cartao_credito,1,-22.19,-48.79
Ciência de dados com python,livros,54.6,3.5942978917,14/06/2020,Beatriz Moraes,RS,4,cartao_credito,2,-30.17,-53.5
Bateria,instrumentos musicais,1471.98,75.9629457563,24/08/2022,Pedro Gomes,SP,5,cartao_credito,1,-22.19,-48.79
Micro-ondas,eletrodomesticos,1040.33,55.9255472925,09/03/2021,João Souza,SP,5,boleto,1,-22.19,-48.79
Secadora de roupas,eletrodomesticos,1789.02,92.844371972,20/12/2022,Mariana Ferreira,RJ,5,cartao_credito,3,-22.25,-42.66
Bateria,instrumentos musicais,1140.27,70.2968906417,31/10/2022,João Souza,SC,4,cartao_credito,3,-27.45,-50.95
Bola de vôlei,esporte e lazer,71.44,1.388404146,25/12/2021,Mariana Ferreira,SP,4,boleto,1,-22.19,-48.79
Bola de vôlei,esporte e lazer,59.04,9.3856377705,28/07/2020,Mariana Ferreira,MG,5,cartao_credito,5,-18.1,-44.38
Faqueiro,utilidades domesticas,46.67,3.1720492484,20/01/2020,Pedro Gomes,SC,2,cartao_credito,1,-27.45,-50.95
Lava louças,eletrodomesticos,1569.39,81.1497352077,26/11/2021,Larissa Alves,SP,5,cartao_credito,4,-22.19,-48.79
Boneca bebê,brinquedos,56.4,6.1669466488,21/05/2022,Pedro Gomes,RJ,4,cartao_credito,2,-22.25,-42.66
Cama king,moveis,857.23,45.9280445148,26/07/2022,Bianca Santos,SP,5,cupom,1,-22.19,-48.79
Copo térmico,esporte e lazer,75.25,1.591275184,27/07/2022,Juliana Costa,DF,5,boleto,1,-15.83,-47.86
Lavadora de roupas,eletrodomesticos,2035.9,110.0583445432,19/07/2022,Felipe Santos,SP,4,cartao_credito,3,-22.19,-48.79
Blocos de montar,brinquedos,41.63,0.0,17/09/2021,Beatriz Moraes,MS,4,boleto,1,-20.51,-54.54
Celular Plus X42,eletronicos,3222.24,172.5144340334,06/01/2021,Thiago Silva,SP,3,cartao_credito,1,-22.19,-48.79
Cadeira de escritório,moveis,325.01,14.8902438051,11/08/2020,Thiago Silva,SP,1,cartao_credito,6,-22.19,-48.79
Pandeiro,instrumentos musicais,57.68,0.0,01/10/2022,Thiago Silva,SP,5,cartao_credito,1,-22.19,-48.79
Headset,eletronicos,111.01,3.4953876035,13/03/2022,Bianca Santos,SC,5,cartao_credito,2,-27.45,-50.95
Bola de basquete,esporte e lazer,90.22,14.6612367077,03/01/2023,Bruno Rodrigues,GO,1,boleto,1,-15.98,-49.86
Lava louças,eletrodomesticos,1711.07,88.6937689771,30/11/2021,Lucas Oliveira,RJ,1,cartao_credito,1,-22.25,-42.66
Cadeira de escritório,moveis,690.61,34.3573439327,05/02/2023,Mariana Ferreira,RS,3,cartao_credito,1,-30.17,-53.5
Carrinho controle remoto,brinquedos,82.6,14.904303985,17/07/2021,Lucas Oliveira,PE,4,cartao_credito,3,-8.38,-37.86
Cama king,moveis,913.41,46.2207736604,05/05/2021,Mariana Ferreira,BA,5,cartao_credito,1,-13.29,-41.71
Modelagem preditiva,livros,77.65,4.6657334226,30/12/2020,Pedro Gomes,SP,4,boleto,1,-22.19,-48.79
Boneca bebê,brinquedos,53.82,3.5527652383,06/02/2021,Mariana Ferreira,SP,4,cartao_credito,1,-22.19,-48.79
Geladeira,eletrodomesticos,3205.69,171.2244530155,20/12/2021,Rafael Costa,RJ,5,cartao_credito,4,-22.25,-42.66
Xadrez de madeira,brinquedos,39.73,0.0,30/05/2021,Rafael Costa,SP,5,cartao_credito,2,-22.19,-48.79
Xadrez de madeira,brinquedos,42.44,0.0,18/11/2021,Felipe Santos,SP,4,boleto,1,-22.19,-48.79
Secadora de roupas,eletrodomesticos,1620.8,86.8338285044,07/04/2020,Pedro Gomes,MS,5,cartao_credito,9,-20.51,-54.54
Geladeira,eletrodomesticos,2121.98,110.5734902939,14/08/2022,João Souza,TO,5,boleto,1,-9.46,-48.26
Blocos de montar,brinquedos,42.05,3.1274511716,21/01/2021,Pedro Gomes,SP,5,cartao_credito,5,-22.19,-48.79
Blocos de montar,brinquedos,32.48,0.0,03/07/2020,Larissa Alves,SP,4,cartao_credito,3,-22.19,-48.79
Dinossauro Rex,brinquedos,25.57,1.6446514838,11/05/2020,Pedro Gomes,SC,5,boleto,1,-27.45,-50.95
Smartwatch,eletronicos,185.15,7.4431195604,26/01/2021,Larissa Alves,SP,4,cartao_credito,1,-22.19,-48.79
Cama king,moveis,815.27,43.9417793638,03/12/2020,João Souza,SC,4,cartao_credito,10,-27.45,-50.95
Pandeiro,instrumentos musicais,43.66,2.6135404653,05/03/2021,Rafael Costa,RJ,5,cartao_credito,3,-22.25,-42.66
Bola de vôlei,esporte e lazer,58.5,0.0,12/12/2021,Lucas Oliveira,PR,5,cartao_credito,2,-24.89,-51.55
Mesa de centro,moveis,185.07,10.1375466434,05/11/2021,Mariana Ferreira,SP,1,cartao_credito,2,-22.19,-48.79
Poltrona,moveis,296.98,13.3977306307,20/06/2022,João Souza,BA,3,cartao_credito,1,-13.29,-41.71
Cama king,moveis,618.54,30.5198332484,13/04/2021,Isabella Pereira,PE,5,cartao_credito,2,-8.38,-37.86
Cômoda,moveis,426.54,28.9539071821,06/12/2022,Rafael Costa,RJ,5,cartao_credito,2,-22.25,-42.66
Smart TV,eletronicos,2088.88,108.8110148721,12/08/2020,Felipe Santos,SP,1,cartao_credito,8,-22.19,-48.79
Secadora de roupas,eletrodomesticos,1084.66,55.3393209712,24/02/2021,Beatriz Moraes,SP,5,cartao_credito,2,-22.19,-48.79
Celular Plus X42,eletronicos,2244.87,119.8156999335,21/11/2022,João Souza,MG,5,cupom,1,-18.1,-44.38
Bateria,instrumentos musicais,747.79,37.4020069122,17/01/2021,Beatriz Moraes,SP,2,cartao_credito,1,-22.19,-48.79
Lavadora de roupas,eletrodomesticos,1856.37,96.430556856,10/11/2021,Larissa Alves,PR,3,cartao_credito,8,-24.89,-51.55
Guitarra,instrumentos musicais,1034.57,55.3708660045,22/03/2023,Rafael Costa,SP,5,cartao_credito,6,-22.19,-48.79
Bola de basquete,esporte e lazer,69.59,4.2365626703,07/10/2020,Thiago Silva,RS,5,boleto,1,-30.17,-53.5
Bola de vôlei,esporte e lazer,61.54,3.807924388,17/10/2021,Rafael Costa,RJ,1,boleto,1,-22.25,-42.66
Jogo de copos,utilidades domesticas,31.18,2.1913457231,05/12/2020,Bianca Santos,RJ,2,cartao_credito,1,-22.25,-42.66
Corda de pular,esporte e lazer,31.01,2.5396043844,24/01/2020,Camila Ribeiro,AL,5,cartao_credito,8,-9.62,-36.82
Bateria,instrumentos musicais,1070.35,57.2816942673,14/02/2021,Larissa Alves,MG,5,boleto,1,-18.1,-44.38
Jogo de panelas,utilidades domesticas,156.74,14.725547828,09/11/2020,Pedro Gomes,MG,5,cartao_credito,8,-18.1,-44.38
Secadora de roupas,eletrodomesticos,1452.11,78.0075011175,30/03/2020,Isabella Pereira,RS,4,boleto,1,-30.17,-53.5
Guitarra,instrumentos musicais,1016.04,51.6855124079,15/02/2023,Beatriz Moraes,SP,4,cartao_credito,2,-22.19,-48.79
Cômoda,moveis,314.33,19.9009431912,05/02/2022,Thiago Silva,MG,1,boleto,1,-18.1,-44.38
Modelagem preditiva,livros,107.4,3.3031659638,08/07/2020,Lucas Oliveira,SP,5,cartao_credito,2,-22.19,-48.79
Assistente virtual,eletronicos,369.41,19.9530970743,21/03/2022,Bruno Rodrigues,PB,5,cartao_credito,3,-7.28,-36.72
Jogo de tabuleiro,brinquedos,159.37,9.0170775758,02/02/2022,Isabella Pereira,DF,5,cartao_credito,2,-15.83,-47.86
Xadrez de madeira,brinquedos,26.01,2.071966402,26/07/2020,Beatriz Moraes,GO,4,cartao_credito,2,-15.98,-49.86
Bicicleta,esporte e lazer,733.33,36.6320554137,29/04/2020,Camila Ribeiro,SP,5,cartao_credito,2,-22.19,-48.79
Cômoda,moveis,366.94,17.1228901627,15/02/2020,Beatriz Moraes,MG,1,boleto,1,-18.1,-44.38
Carrinho controle remoto,brinquedos,88.44,4.997940749,07/01/2023,Rafael Costa,PE,4,cartao_credito,1,-8.38,-37.86
Bateria,instrumentos musicais,677.96,33.683769489,23/07/2022,Isabella Pereira,SP,5,boleto,1,-22.19,-48.79
Modelagem preditiva,livros,93.02,14.0474215233,14/02/2020,Rafael Costa,MS,5,cartao_credito,4,-20.51,-54.54
Celular ABXY,eletronicos,1080.56,58.0676737644,23/09/2022,Felipe Santos,MG,5,boleto,1,-18.1,-44.38
Assistente virtual,eletronicos,260.62,14.5642431004,09/02/2023,Isabella Pereira,SP,3,cartao_credito,10,-22.19,-48.79
Bola de vôlei,esporte e lazer,59.58,3.7035602844,09/12/2020,Lucas Oliveira,MG,1,cartao_credito,2,-18.1,-44.38
Fogão,eletrodomesticos,1129.44,57.7237212549,25/03/2020,Bruno Rodrigues,SP,5,boleto,1,-22.19,-48.79
Bola de vôlei,esporte e lazer,53.37,0.0,27/06/2021,Rafael Costa,SP,5,cartao_credito,3,-22.19,-48.79
Secadora de roupas,eletrodomesticos,1550.14,82.8234174618,18/09/2022,Juliana Costa,RN,4,cupom,1,-5.81,-36.59
Bicicleta,esporte e lazer,858.8,43.3129554493,11/11/2022,Isabella Pereira,SP,5,cartao_credito,1,-22.19,-48.79
Pandeiro,instrumentos musicais,80.78,1.8857310475,11/11/2022,Bruno Rodrigues,RJ,3,cartao_credito,1,-22.25,-42.66
Xadrez de madeira,brinquedos,43.72,5.4917747954,29/10/2022,Pedro Gomes,RS,5,cartao_credito,1,-30.17,-53.5
Fone de ouvido,eletronicos,68.2,1.2158838933,13/02/2021,Bruno Rodrigues,SP,5,cartao_credito,1,-22.19,-48.79
Cubo mágico 8x8,brinquedos,14.83,0.0,27/11/2021,Rafael Costa,SP,5,cartao_credito,1,-22.19,-48.79
Lavadora de roupas,eletrodomesticos,1804.19,93.6521288345,22/02/2020,Camila Ribeiro,SP,5,cartao_credito,1,-22.19,-48.79
Ciência de dados com python,livros,56.5,3.9483028573,11/03/2022,Camila Ribeiro,MG,4,cartao_credito,3,-18.1,-44.38
Guarda roupas,moveis,612.12,30.1779875623,06/12/2021,Thiago Silva,RS,2,cartao_credito,1,-30.17,-53.5
Fogão,eletrodomesticos,1063.92,57.1816438243,19/06/2021,Juliana Costa,BA,5,cupom,1,-13.29,-41.71
Ciência de dados com python,livros,63.32,0.0,18/10/2022,Camila Ribeiro,MG,5,cartao_credito,5,-18.1,-44.38
Bola de vôlei,esporte e lazer,64.15,4.355642343,25/02/2023,Thiago Silva,SP,5,boleto,1,-22.19,-48.79
Smartwatch,eletronicos,178.66,7.097546585,17/03/2020,Isabella Pereira,BA,1,cartao_credito,10,-13.29,-41.71
Bateria,instrumentos musicais,1218.44,73.9726508056,05/01/2023,Juliana Costa,RJ,5,boleto,1,-22.25,-42.66
Micro-ondas,eletrodomesticos,810.95,40.7650869014,25/04/2020,Felipe Santos,SP,5,cartao_credito,1,-22.19,-48.79
Dinossauro Rex,brinquedos,28.97,1.8256912553,29/03/2020,João Souza,SC,3,boleto,1,-27.45,-50.95
Cadeira de escritório,moveis,640.77,31.7035138716,25/08/2022,Felipe Santos,SP,5,boleto,1,-22.19,-48.79
Violão,instrumentos musicais,471.28,25.3773681082,08/02/2021,João Souza,PR,2,cartao_credito,3,-24.89,-51.55
Celular Plus X42,eletronicos,3199.39,167.9423315097,19/03/2020,Beatriz Moraes,GO,5,cartao_credito,5,-15.98,-49.86
Guarda roupas,moveis,620.6,30.6295220511,23/02/2021,Juliana Costa,SP,5,cartao_credito,1,-22.19,-48.79
Bicicleta,esporte e lazer,748.58,40.3907374943,08/06/2020,Juliana Costa,SP,5,boleto,1,-22.19,-48.79
Cubo mágico 8x8,brinquedos,27.11,5.923564654,18/10/2022,João Souza,SP,4,cartao_credito,5,-22.19,-48.79
Panela de pressão,utilidades domesticas,99.49,5.8238081835,07/08/2021,Camila Ribeiro,SP,3,cartao_credito,3,-22.19,-48.79
TV Led UHD 4K,eletronicos,3012.85,158.0096376973,02/11/2021,Bianca Santos,RJ,5,cupom,1,-22.25,-42.66
Cama box,moveis,428.33,23.0960607226,05/12/2020,Lucas Oliveira,RS,5,boleto,1,-30.17,-53.5
Impressora,eletronicos,433.37,20.6600878145,13/03/2023,Bruno Rodrigues,SP,5,cartao_credito,3,-22.19,-48.79
Geladeira,eletrodomesticos,2724.94,142.6792963468,24/02/2021,Beatriz Moraes,SP,4,cartao_credito,1,-22.19,-48.79
Bola de basquete,esporte e lazer,42.5,0.0,07/02/2023,Bruno Rodrigues,SP,5,cartao_credito,10,-22.19,-48.79
Pandeiro,instrumentos musicais,61.35,7.7467416463,05/10/2022,Isabella Pereira,MG,5,cupom,1,-18.1,-44.38
Tablet ABXY,eletronicos,2345.28,122.4635435174,09/04/2022,Beatriz Moraes,SP,5,boleto,1,-22.19,-48.79
Micro-ondas,eletrodomesticos,471.72,25.6487754009,25/05/2022,Bianca Santos,MG,2,cartao_credito,3,-18.1,-44.38
Jogo de panelas,utilidades domesticas,249.39,13.5680440464,23/09/2022,Juliana Costa,GO,5,cartao_credito,3,-15.98,-49.86
Bola de basquete,esporte e lazer,61.14,10.811101352,30/10/2021,Camila Ribeiro,SP,5,cartao_credito,1,-22.19,-48.79
Micro-ondas,eletrodomesticos,503.09,27.4750411527,05/12/2021,Beatriz Moraes,SC,5,cartao_credito,3,-27.45,-50.95
